3.200000000000000178e+00
3.126315789473684159e+00
3.052631578947368585e+00
2.978947368421052566e+00
2.905263157894736548e+00
2.831578947368420973e+00
2.757894736842105399e+00
2.684210526315789380e+00
2.610526315789473362e+00
2.536842105263158231e+00
2.463157894736842213e+00
2.389473684210526194e+00
2.315789473684210176e+00
2.242105263157894601e+00
2.168421052631579027e+00
2.094736842105263008e+00
2.021052631578946990e+00
1.947368421052631415e+00
1.873684210526315841e+00
1.799999999999999822e+00
