3.690000000000000000e+02
3.614736842105263008e+02
3.539473684210526585e+02
3.464210526315789593e+02
3.388947368421052602e+02
3.313684210526315610e+02
3.238421052631579187e+02
3.163157894736842195e+02
3.087894736842105203e+02
3.012631578947368780e+02
2.937368421052631788e+02
2.862105263157894797e+02
2.786842105263157805e+02
2.711578947368420813e+02
2.636315789473684390e+02
2.561052631578947398e+02
2.485789473684210407e+02
2.410526315789473699e+02
2.335263157894736992e+02
2.260000000000000000e+02
