1.195309020368682518e+01
1.643776265662125624e+01
2.049217397292320086e+01
2.317140877072215588e+01
2.648106414016577759e+01
2.953347449821401582e+01
3.069843254942251676e+01
3.349591312926350639e+01
3.621710666734838213e+01
3.747943910755658692e+01
3.965576412784555771e+01
4.033307289225282943e+01
4.165772147014646265e+01
4.258271215637477525e+01
4.394138779052355659e+01
4.628626824353540314e+01
4.919310336421327889e+01
5.188460953656166907e+01
5.344452091515984193e+01
5.551002749643572542e+01
